student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score,Total Screen Time Check
157.00,19.00,Other,Postgraduate,3.22,3.29,0.87,4.05,2.56,7.54,11.51,149.00,10.00,0.00,1.00,Good,5.00,25.55,49.68,25.94,10.01,7.48
158.00,18.00,Female,Postgraduate,5.00,4.91,2.47,5.03,1.60,7.71,8.02,135.00,138.00,1.00,1.00,Poor,2.00,24.99,47.77,28.55,5.14,9.10
159.00,22.00,Female,Undergraduate,8.52,0.84,2.53,4.61,4.37,4.76,6.61,67.00,103.00,1.00,1.00,Average,7.00,34.94,61.81,56.58,31.95,11.51
160.00,23.00,Male,Undergraduate,5.69,2.00,1.60,3.47,1.03,9.05,12.08,133.00,38.00,0.00,0.00,Poor,8.00,34.98,26.44,58.79,32.60,6.10
161.00,25.00,Female,High School,5.73,2.20,1.59,1.14,2.98,7.01,5.37,107.00,402.00,1.00,0.00,Average,9.00,40.23,36.86,67.44,44.19,5.71
162.00,17.00,Other,Postgraduate,3.58,4.15,2.47,2.84,1.32,7.28,5.08,24.00,82.00,0.00,0.00,Average,1.00,22.43,27.43,18.61,12.69,6.63
163.00,19.00,Male,High School,4.13,2.96,1.57,3.74,0.00,9.33,6.98,53.00,273.00,1.00,1.00,Good,8.00,38.04,50.14,44.72,23.91,5.31
164.00,24.00,Other,Postgraduate,6.75,1.94,1.79,1.85,0.00,7.84,6.37,10.00,225.00,0.00,0.00,Good,5.00,36.30,29.65,58.39,34.85,3.64
165.00,19.00,Male,Postgraduate,3.63,3.20,0.22,2.64,0.64,8.33,3.36,71.00,496.00,1.00,1.00,Good,5.00,31.38,52.82,28.54,7.85,3.50
166.00,23.00,Other,Undergraduate,4.35,2.94,0.00,4.90,0.77,7.56,3.71,17.00,41.00,1.00,0.00,Good,2.00,21.58,33.95,31.19,21.46,5.67
167.00,25.00,Other,Postgraduate,5.89,1.44,2.86,1.91,2.75,7.17,7.10,127.00,94.00,1.00,0.00,Average,9.00,35.21,50.48,57.96,44.12,7.52
168.00,25.00,Female,Postgraduate,4.65,2.29,2.65,3.45,1.79,6.06,6.86,125.00,75.00,0.00,1.00,Good,9.00,31.47,46.54,47.51,30.46,7.89
169.00,19.00,Male,Postgraduate,5.81,1.78,1.46,4.34,1.49,6.90,7.77,66.00,53.00,1.00,0.00,Good,1.00,16.50,45.32,32.89,9.84,7.29
170.00,19.00,Female,Postgraduate,5.21,3.40,1.38,2.99,3.14,8.30,11.51,46.00,353.00,0.00,0.00,Good,7.00,35.02,38.42,48.42,29.39,7.51
171.00,21.00,Other,Postgraduate,3.01,2.68,3.74,1.28,0.16,5.89,8.79,82.00,430.00,1.00,1.00,Average,3.00,32.54,67.14,16.09,2.27,5.18
172.00,22.00,Other,High School,6.47,4.01,0.60,3.82,3.16,8.25,6.38,86.00,245.00,1.00,0.00,Average,4.00,35.54,33.16,50.18,30.72,7.58
173.00,16.00,Other,Undergraduate,2.72,0.78,3.49,3.50,0.00,6.23,8.28,149.00,380.00,1.00,1.00,Average,10.00,38.28,67.06,46.57,28.20,6.99
174.00,24.00,Other,High School,9.38,1.33,1.11,1.21,0.67,7.40,8.11,89.00,375.00,1.00,0.00,Poor,6.00,45.60,45.73,71.16,34.63,2.99
175.00,23.00,Female,Undergraduate,5.72,0.95,1.18,2.38,1.66,10.00,4.57,97.00,148.00,1.00,0.00,Poor,6.00,33.57,8.43,58.30,46.93,5.22
176.00,23.00,Female,Postgraduate,4.40,1.49,0.77,6.35,0.00,6.73,6.36,78.00,295.00,1.00,0.00,Poor,4.00,19.95,39.38,36.51,10.27,7.12
177.00,20.00,Other,High School,4.12,3.24,0.76,2.24,0.23,6.28,8.92,84.00,457.00,1.00,1.00,Average,6.00,29.55,68.36,28.78,12.20,3.23
178.00,20.00,Male,Undergraduate,4.13,1.97,2.40,4.55,0.85,6.45,8.72,83.00,87.00,1.00,0.00,Poor,1.00,16.02,48.60,14.52,6.20,7.80
179.00,21.00,Male,Postgraduate,1.02,0.01,2.37,2.11,0.28,7.68,7.82,134.00,242.00,0.00,0.00,Good,2.00,15.57,21.92,13.63,16.45,4.76
180.00,16.00,Other,Postgraduate,5.96,0.48,2.06,2.31,1.95,7.83,2.75,84.00,331.00,0.00,1.00,Good,5.00,29.00,35.87,54.15,28.91,6.32
181.00,24.00,Male,Postgraduate,4.12,4.35,0.72,4.68,0.00,7.38,4.44,12.00,171.00,1.00,0.00,Average,5.00,27.61,36.55,34.26,15.33,5.40
182.00,25.00,Male,High School,5.16,3.13,1.77,1.18,2.42,10.00,3.50,123.00,24.00,1.00,0.00,Poor,4.00,44.34,14.26,48.61,35.45,5.37
183.00,18.00,Female,Undergraduate,3.45,2.60,1.23,2.45,2.19,6.35,7.67,122.00,94.00,1.00,1.00,Average,4.00,31.24,55.60,27.92,16.20,5.87
184.00,21.00,Female,Postgraduate,4.31,1.40,2.68,2.58,0.87,8.80,8.88,54.00,39.00,0.00,1.00,Good,7.00,41.43,32.86,40.77,27.48,6.13
185.00,17.00,Female,Undergraduate,3.43,3.64,1.41,2.52,1.76,6.86,6.06,89.00,334.00,1.00,1.00,Average,9.00,29.00,45.78,48.80,23.68,5.69
186.00,21.00,Other,High School,5.61,2.94,0.95,1.73,1.11,8.77,4.11,38.00,238.00,1.00,1.00,Poor,10.00,44.81,45.01,60.78,26.73,3.79
187.00,25.00,Other,Undergraduate,8.15,3.39,2.22,4.82,1.62,5.51,8.79,129.00,298.00,0.00,0.00,Average,1.00,33.31,36.68,51.83,26.96,8.66
188.00,18.00,Other,High School,4.44,3.03,0.72,4.84,0.94,7.47,4.50,27.00,456.00,1.00,1.00,Average,8.00,33.86,60.84,42.53,15.86,6.50
189.00,20.00,Other,Postgraduate,4.59,1.12,0.00,3.51,2.28,6.42,5.91,86.00,99.00,1.00,1.00,Good,5.00,14.28,60.53,29.62,1.30,5.79
190.00,19.00,Other,Postgraduate,3.64,2.86,1.87,3.51,1.48,8.04,6.61,55.00,395.00,1.00,0.00,Poor,5.00,26.15,39.50,36.17,15.26,6.86
191.00,16.00,Other,High School,2.22,1.88,3.34,1.23,0.70,7.20,11.31,118.00,16.00,0.00,0.00,Good,4.00,19.13,49.65,11.66,1.00,5.27
192.00,19.00,Other,High School,5.73,0.05,2.01,2.25,0.00,9.84,5.33,117.00,277.00,0.00,1.00,Poor,10.00,40.16,24.97,63.59,44.64,4.26
193.00,23.00,Female,Postgraduate,5.83,3.99,0.15,3.33,0.00,6.38,4.96,73.00,468.00,1.00,1.00,Average,7.00,29.54,68.90,33.26,2.01,3.48
194.00,23.00,Female,Undergraduate,1.98,2.63,2.90,3.74,2.42,7.46,13.62,118.00,62.00,0.00,0.00,Poor,8.00,36.99,38.33,44.52,28.32,9.06
195.00,18.00,Female,Postgraduate,3.15,2.94,2.04,0.83,1.33,5.85,7.41,0.00,307.00,0.00,1.00,Good,6.00,33.38,58.41,29.18,21.08,4.20
196.00,21.00,Female,Postgraduate,5.03,1.97,2.76,2.81,1.33,7.52,3.85,42.00,469.00,1.00,0.00,Poor,6.00,26.39,51.01,34.31,14.37,6.90
197.00,17.00,Other,High School,6.32,3.94,0.00,2.97,0.84,6.94,10.34,93.00,320.00,1.00,0.00,Poor,7.00,39.97,48.82,56.69,27.27,3.81
198.00,23.00,Male,Undergraduate,5.17,2.99,2.29,2.94,1.84,8.51,4.82,74.00,322.00,1.00,1.00,Poor,6.00,35.17,38.77,48.72,28.77,7.07
199.00,21.00,Other,Postgraduate,6.69,0.86,1.52,2.15,4.49,7.63,4.89,104.00,270.00,1.00,0.00,Good,6.00,29.47,32.91,54.23,27.79,8.16
200.00,25.00,Male,Undergraduate,5.01,0.45,2.32,0.55,0.41,7.35,1.06,48.00,337.00,0.00,1.00,Poor,8.00,35.46,41.06,60.29,27.64,3.28
201.00,17.00,Other,High School,5.05,3.23,1.52,3.59,2.58,8.05,2.12,47.00,44.00,0.00,1.00,Good,3.00,20.98,26.39,36.03,18.58,7.69
202.00,18.00,Other,High School,5.76,3.41,3.12,4.92,0.00,7.02,4.30,114.00,468.00,1.00,0.00,Poor,2.00,29.32,34.69,44.52,29.14,8.04
203.00,24.00,Female,High School,5.27,0.86,2.53,2.96,1.47,7.76,10.84,120.00,181.00,0.00,0.00,Good,6.00,31.23,34.22,43.90,25.07,6.96
204.00,21.00,Male,High School,2.92,2.09,0.00,4.23,0.00,8.15,6.72,143.00,496.00,0.00,0.00,Average,1.00,13.84,22.51,18.09,11.10,4.23
205.00,16.00,Other,Postgraduate,5.31,3.82,3.23,1.38,1.15,7.25,6.74,85.00,341.00,1.00,1.00,Average,9.00,47.02,54.94,48.74,26.29,5.76
206.00,25.00,Male,Undergraduate,7.01,2.00,0.00,2.26,2.75,6.49,4.54,19.00,274.00,0.00,0.00,Average,3.00,30.86,33.31,41.93,16.43,5.01
207.00,19.00,Other,Undergraduate,5.20,0.56,3.21,3.25,3.94,7.74,4.15,57.00,72.00,0.00,0.00,Poor,2.00,23.65,20.90,32.66,18.70,10.40
208.00,19.00,Female,Postgraduate,3.86,4.74,1.60,2.71,0.07,8.00,4.88,129.00,340.00,0.00,0.00,Poor,2.00,30.76,14.29,36.01,22.28,4.38
209.00,19.00,Male,Postgraduate,4.04,3.64,1.32,1.06,0.37,8.00,8.01,129.00,225.00,1.00,0.00,Poor,10.00,46.96,29.71,62.84,29.95,2.75
210.00,17.00,Female,Undergraduate,7.63,1.64,4.37,2.80,0.67,6.91,7.85,58.00,341.00,0.00,1.00,Average,8.00,43.33,51.06,58.80,26.99,7.84
211.00,23.00,Male,High School,3.50,0.49,2.82,1.93,0.00,8.71,7.00,53.00,169.00,1.00,0.00,Good,7.00,41.37,33.12,41.07,20.98,4.75
212.00,22.00,Other,High School,4.33,2.08,3.20,2.94,1.36,6.30,5.83,47.00,129.00,1.00,0.00,Poor,6.00,32.38,44.58,36.26,23.71,7.50
213.00,19.00,Female,Postgraduate,7.76,1.78,3.61,0.31,2.96,5.31,10.61,45.00,353.00,0.00,0.00,Good,10.00,36.34,51.68,57.26,32.18,6.88
214.00,17.00,Female,Undergraduate,0.20,1.34,2.77,2.79,3.83,6.97,8.54,116.00,289.00,1.00,1.00,Average,7.00,12.30,65.25,8.32,1.00,9.39
215.00,23.00,Female,High School,7.21,1.97,3.66,0.94,1.05,6.84,9.11,66.00,361.00,0.00,0.00,Poor,7.00,39.47,47.21,62.10,27.31,5.65
216.00,18.00,Male,Undergraduate,4.76,2.76,1.23,3.13,1.74,4.78,6.81,97.00,122.00,1.00,1.00,Poor,9.00,31.97,66.69,35.48,18.46,6.10
217.00,22.00,Other,Postgraduate,6.27,0.92,1.95,1.36,1.31,7.41,8.90,3.00,415.00,0.00,1.00,Average,2.00,24.13,61.15,23.62,4.05,4.62
218.00,21.00,Male,Undergraduate,5.95,0.87,1.25,3.48,3.40,7.29,2.59,28.00,427.00,0.00,1.00,Poor,4.00,32.70,45.00,43.03,26.69,8.13
219.00,25.00,Other,High School,4.85,2.46,2.33,0.46,0.38,6.86,6.37,108.00,123.00,0.00,0.00,Good,3.00,26.76,30.52,33.03,24.97,3.17
220.00,24.00,Female,Postgraduate,2.39,0.93,2.86,4.36,1.08,7.49,5.83,60.00,432.00,1.00,0.00,Average,9.00,26.72,50.21,39.16,24.21,8.30
221.00,25.00,Female,High School,4.80,3.66,1.89,2.11,1.69,6.61,5.96,56.00,125.00,0.00,1.00,Good,8.00,30.25,43.52,48.79,21.35,5.69
222.00,20.00,Female,Postgraduate,6.94,0.96,2.23,3.82,0.00,7.42,4.58,53.00,352.00,1.00,1.00,Good,8.00,41.02,47.72,63.11,44.77,6.05
223.00,23.00,Other,Undergraduate,2.47,2.45,0.61,3.18,0.56,7.39,6.35,2.00,113.00,1.00,1.00,Average,5.00,27.33,58.73,17.72,9.02,4.35
224.00,24.00,Male,High School,4.50,2.10,0.96,5.35,2.10,8.82,3.88,23.00,205.00,0.00,0.00,Average,9.00,27.94,17.15,51.47,27.63,8.41
225.00,21.00,Other,High School,2.57,1.16,0.07,4.73,2.56,7.36,9.95,22.00,29.00,0.00,1.00,Average,3.00,8.28,48.63,12.20,1.00,7.36
226.00,25.00,Male,Postgraduate,5.47,4.67,1.51,2.93,1.49,7.33,5.27,86.00,87.00,1.00,0.00,Poor,2.00,27.79,28.84,33.25,17.38,5.93
227.00,18.00,Male,Undergraduate,0.74,1.16,1.03,2.04,0.61,6.10,4.90,94.00,52.00,0.00,0.00,Average,7.00,24.10,28.09,29.97,13.40,3.68
228.00,20.00,Female,Postgraduate,2.72,1.46,0.91,3.39,2.92,7.23,7.82,25.00,58.00,0.00,1.00,Poor,10.00,27.03,38.81,45.63,15.88,7.22
229.00,19.00,Male,Postgraduate,6.98,3.54,4.50,2.56,1.61,6.75,7.56,99.00,305.00,1.00,0.00,Good,2.00,35.74,39.84,42.05,21.44,8.67
230.00,19.00,Female,Postgraduate,4.56,4.00,2.86,3.39,1.86,8.53,7.30,50.00,377.00,0.00,1.00,Average,1.00,24.59,41.38,29.91,18.19,8.11
231.00,17.00,Female,Postgraduate,5.51,1.59,0.30,3.39,4.63,7.95,7.70,26.00,481.00,1.00,1.00,Poor,1.00,23.01,57.64,22.45,10.97,8.32
232.00,23.00,Female,Undergraduate,5.35,3.88,3.19,0.95,1.08,8.24,3.63,10.00,435.00,0.00,0.00,Good,6.00,47.33,28.87,69.14,42.81,5.22
233.00,24.00,Female,High School,2.61,4.32,3.24,0.00,0.14,8.59,6.25,52.00,28.00,0.00,0.00,Poor,10.00,47.32,28.69,48.91,37.04,3.38
234.00,21.00,Other,Undergraduate,3.77,2.90,1.64,1.98,2.09,6.98,6.78,2.00,471.00,0.00,1.00,Good,9.00,41.45,56.90,41.45,19.37,5.71
235.00,23.00,Other,Undergraduate,3.00,1.91,1.88,4.77,2.06,6.10,8.24,87.00,459.00,1.00,0.00,Average,4.00,13.91,45.79,19.93,1.00,8.71
236.00,23.00,Other,Postgraduate,5.72,0.00,1.52,1.94,0.75,4.82,5.40,4.00,280.00,0.00,0.00,Good,8.00,33.06,31.33,52.57,32.86,4.21
237.00,23.00,Female,Undergraduate,4.61,3.59,0.00,2.66,3.00,5.50,4.45,54.00,494.00,1.00,0.00,Poor,1.00,13.01,64.52,1.00,1.00,5.66
238.00,21.00,Other,Postgraduate,6.95,0.11,4.10,4.01,0.33,4.18,10.67,109.00,354.00,1.00,0.00,Average,5.00,28.32,62.41,35.13,11.95,8.44
239.00,16.00,Female,Postgraduate,6.29,3.00,0.56,2.25,1.26,7.42,2.77,123.00,19.00,1.00,0.00,Poor,6.00,41.76,35.62,44.97,16.62,4.07
240.00,16.00,Other,Postgraduate,3.50,0.00,2.08,4.54,1.04,4.60,5.02,4.00,372.00,0.00,1.00,Poor,8.00,24.39,73.67,24.61,8.52,7.66
241.00,24.00,Male,High School,3.75,1.97,2.62,1.49,0.26,8.53,3.71,30.00,313.00,0.00,0.00,Average,10.00,54.23,29.50,57.67,41.48,4.37
242.00,17.00,Female,Postgraduate,4.19,1.84,1.35,5.54,1.18,7.32,6.11,129.00,206.00,0.00,1.00,Good,9.00,32.24,35.35,33.52,10.11,8.07
243.00,16.00,Female,Postgraduate,4.45,3.11,2.87,4.72,1.90,7.34,6.25,147.00,377.00,1.00,1.00,Average,3.00,17.61,59.68,20.68,3.12,9.49
244.00,20.00,Other,High School,4.03,3.46,2.48,6.02,2.51,6.63,5.73,143.00,79.00,0.00,0.00,Poor,3.00,24.80,29.84,42.95,8.32,11.01
245.00,21.00,Female,Undergraduate,1.32,3.23,1.01,2.08,0.31,9.24,11.45,122.00,282.00,0.00,1.00,Good,5.00,31.57,33.43,18.46,16.33,3.40
246.00,20.00,Male,High School,0.68,1.30,3.88,1.23,0.03,7.29,11.17,41.00,206.00,1.00,0.00,Average,3.00,21.27,44.37,12.63,7.21,5.14
247.00,21.00,Female,High School,1.98,3.51,0.82,1.11,0.00,6.42,9.93,93.00,380.00,0.00,0.00,Good,8.00,28.71,38.54,32.03,11.76,1.93
248.00,16.00,Female,Postgraduate,4.65,3.32,4.44,0.60,2.33,6.62,7.73,74.00,441.00,0.00,1.00,Good,8.00,34.38,54.31,47.98,24.83,7.37
249.00,23.00,Other,Undergraduate,1.01,3.56,3.25,3.18,0.00,6.60,7.51,77.00,7.00,1.00,1.00,Poor,5.00,20.97,48.81,21.21,6.76,6.43
250.00,17.00,Female,Postgraduate,2.07,2.26,1.08,3.91,3.25,7.43,6.58,111.00,388.00,1.00,0.00,Poor,10.00,20.44,43.35,25.31,17.92,8.24
251.00,18.00,Male,High School,6.41,3.09,1.72,1.84,2.35,6.34,4.27,7.00,469.00,1.00,0.00,Poor,3.00,28.59,45.88,36.87,14.77,5.91
252.00,18.00,Male,Undergraduate,2.38,4.58,2.56,3.12,1.96,8.89,7.82,73.00,408.00,0.00,1.00,Good,6.00,30.85,45.55,22.50,2.99,7.64
253.00,23.00,Male,Postgraduate,2.30,1.44,2.77,1.21,1.86,7.11,8.37,82.00,265.00,0.00,1.00,Poor,9.00,31.93,47.40,24.31,7.66,5.84
254.00,23.00,Female,Postgraduate,4.63,2.27,0.25,5.06,2.77,6.95,5.71,54.00,38.00,0.00,0.00,Average,2.00,20.28,27.62,33.71,21.03,8.08
255.00,19.00,Female,Undergraduate,3.44,3.05,2.87,2.10,1.23,7.50,3.49,41.00,440.00,0.00,1.00,Poor,4.00,23.57,38.89,28.22,9.21,6.20
256.00,22.00,Female,High School,2.51,2.28,0.86,0.00,1.06,7.10,6.79,77.00,86.00,1.00,1.00,Good,7.00,41.12,57.38,35.08,10.11,1.92
257.00,17.00,Male,Postgraduate,3.04,3.54,0.40,0.62,1.12,6.21,5.77,31.00,316.00,0.00,0.00,Poor,4.00,32.04,48.21,26.17,11.87,2.14
258.00,24.00,Male,Postgraduate,3.26,1.89,2.52,2.53,2.38,8.80,8.17,94.00,107.00,0.00,0.00,Good,3.00,26.47,14.21,37.42,30.53,7.43
259.00,20.00,Female,Undergraduate,4.12,2.86,1.25,2.65,1.80,8.76,8.44,54.00,143.00,1.00,1.00,Poor,2.00,26.34,53.90,27.42,17.90,5.70
260.00,17.00,Male,High School,7.31,1.55,2.23,3.04,0.00,7.29,9.33,46.00,233.00,0.00,1.00,Average,4.00,39.14,50.73,45.72,18.78,5.27
261.00,22.00,Other,High School,3.26,0.74,0.97,3.12,1.18,8.88,5.26,76.00,439.00,1.00,0.00,Average,1.00,14.12,27.91,10.26,14.36,5.27
262.00,21.00,Other,Undergraduate,7.64,1.91,1.46,2.25,0.65,7.35,5.25,136.00,37.00,1.00,1.00,Good,5.00,49.89,41.17,64.89,41.90,4.36
263.00,25.00,Male,Undergraduate,3.21,3.24,1.58,1.15,0.00,9.62,7.75,118.00,157.00,1.00,0.00,Good,1.00,36.97,27.99,30.13,20.73,2.73
264.00,16.00,Male,Undergraduate,8.69,2.96,0.26,5.87,1.00,6.73,6.71,77.00,312.00,0.00,0.00,Good,1.00,19.18,35.65,40.01,18.55,7.13
265.00,19.00,Male,Postgraduate,8.80,2.47,0.00,5.93,1.40,7.56,6.62,7.00,458.00,1.00,0.00,Poor,6.00,34.50,50.04,52.77,12.85,7.33
266.00,17.00,Male,High School,5.53,1.80,1.07,2.08,0.00,6.78,8.02,57.00,200.00,1.00,0.00,Average,7.00,32.45,52.53,52.66,36.05,3.15
267.00,19.00,Male,High School,3.16,4.00,0.72,4.41,1.90,7.37,8.52,140.00,217.00,0.00,0.00,Good,6.00,25.30,34.80,29.41,23.98,7.03
268.00,23.00,Female,Undergraduate,4.20,4.18,2.83,5.67,1.29,8.25,3.99,56.00,102.00,0.00,1.00,Poor,6.00,33.96,29.37,43.52,17.61,9.79
269.00,23.00,Male,Postgraduate,7.37,1.66,1.84,5.03,0.32,7.07,5.50,20.00,134.00,1.00,1.00,Average,10.00,42.00,49.08,64.48,26.03,7.19
270.00,23.00,Female,High School,3.32,1.33,0.77,3.76,5.51,7.88,5.14,58.00,333.00,0.00,0.00,Average,4.00,11.68,35.49,18.61,7.25,10.04
271.00,21.00,Male,High School,8.55,2.60,3.12,2.59,0.00,8.31,6.99,47.00,186.00,1.00,0.00,Poor,9.00,54.71,37.28,91.13,53.90,5.71
272.00,19.00,Female,High School,5.35,0.30,2.29,2.16,0.65,6.18,10.25,115.00,42.00,1.00,0.00,Good,4.00,19.72,47.08,26.37,1.13,5.10
273.00,22.00,Male,Postgraduate,7.24,2.49,1.18,2.32,2.86,6.02,5.39,70.00,155.00,1.00,1.00,Good,1.00,25.16,68.74,25.42,2.92,6.36
274.00,19.00,Male,High School,1.76,4.03,3.45,3.57,1.23,5.32,6.62,123.00,468.00,1.00,0.00,Average,5.00,21.35,43.15,9.33,8.45,8.25
275.00,21.00,Male,Postgraduate,3.09,1.85,2.53,5.60,3.16,7.55,6.08,140.00,11.00,1.00,0.00,Poor,5.00,12.91,34.18,22.61,1.00,11.29
276.00,17.00,Other,High School,5.22,3.00,0.50,2.82,1.16,8.10,2.03,65.00,234.00,0.00,1.00,Good,8.00,47.29,18.46,79.77,48.78,4.48
277.00,21.00,Male,Postgraduate,1.80,1.71,1.81,1.47,0.00,6.65,6.04,12.00,298.00,0.00,0.00,Good,6.00,20.57,36.86,19.44,6.37,3.28
278.00,25.00,Female,Undergraduate,2.65,3.49,3.47,3.69,0.00,7.74,5.21,75.00,451.00,0.00,1.00,Average,9.00,38.43,46.40,37.18,12.86,7.16
279.00,17.00,Male,Postgraduate,3.22,2.35,1.36,2.12,1.04,6.54,1.00,4.00,229.00,0.00,1.00,Poor,4.00,20.45,29.55,24.18,14.61,4.52
280.00,19.00,Other,Undergraduate,5.24,1.27,0.00,5.14,1.26,6.07,8.46,30.00,474.00,0.00,0.00,Average,1.00,16.62,40.27,22.31,16.92,6.40
281.00,25.00,Other,Undergraduate,1.16,2.18,2.15,0.54,0.94,6.28,7.46,24.00,196.00,0.00,1.00,Poor,6.00,23.28,70.06,15.95,1.00,3.63
282.00,17.00,Other,Undergraduate,5.65,2.36,2.81,4.87,2.44,6.12,10.95,62.00,86.00,1.00,0.00,Poor,4.00,24.84,46.50,37.43,23.50,10.12
283.00,21.00,Male,Undergraduate,8.06,3.37,3.16,0.89,1.48,8.96,5.28,24.00,429.00,1.00,1.00,Poor,4.00,56.10,46.70,61.91,43.10,5.53
284.00,22.00,Other,Undergraduate,3.51,3.69,2.37,1.66,1.06,6.50,4.70,73.00,59.00,1.00,0.00,Good,2.00,20.13,34.98,17.90,2.19,5.09
285.00,17.00,Female,Postgraduate,4.05,2.88,4.09,4.74,3.59,6.28,4.73,111.00,249.00,1.00,1.00,Good,8.00,19.62,58.30,33.83,9.12,12.42
286.00,21.00,Other,Postgraduate,5.28,3.11,0.27,0.52,1.47,6.70,9.82,72.00,296.00,0.00,0.00,Poor,8.00,39.37,33.99,55.22,30.94,2.26
287.00,16.00,Other,High School,2.49,2.59,1.52,2.42,0.14,8.27,5.85,136.00,454.00,0.00,0.00,Good,7.00,35.20,24.99,45.98,31.54,4.08
288.00,23.00,Female,Postgraduate,5.44,0.93,2.54,0.52,0.47,7.73,10.27,20.00,171.00,1.00,1.00,Poor,2.00,23.98,71.96,17.27,8.91,3.53
289.00,16.00,Female,Undergraduate,4.71,3.99,3.24,0.16,2.57,8.08,4.81,96.00,326.00,0.00,1.00,Average,7.00,45.89,43.27,55.06,30.62,5.97
290.00,19.00,Male,High School,7.65,1.91,1.10,2.61,2.10,7.43,4.88,81.00,268.00,0.00,1.00,Average,2.00,28.35,41.40,45.90,10.52,5.81
291.00,16.00,Male,High School,4.29,2.48,1.59,0.68,2.73,5.89,7.82,88.00,96.00,0.00,0.00,Average,7.00,34.77,28.51,45.95,20.43,5.00
292.00,22.00,Other,Undergraduate,6.19,4.64,3.56,1.21,2.17,9.62,9.41,98.00,392.00,0.00,1.00,Average,2.00,39.45,36.78,36.27,17.84,6.94
293.00,18.00,Male,High School,0.70,5.80,2.37,1.45,1.69,7.84,4.56,142.00,395.00,0.00,1.00,Good,6.00,27.06,29.05,15.77,11.14,5.51
294.00,23.00,Other,Postgraduate,3.52,2.52,1.80,5.51,1.92,9.41,7.53,54.00,190.00,0.00,0.00,Poor,3.00,20.96,22.73,29.08,19.13,9.23
295.00,21.00,Female,Postgraduate,3.14,3.49,3.59,4.07,1.82,8.46,9.30,60.00,213.00,1.00,1.00,Poor,8.00,35.17,63.54,39.23,17.44,9.48
296.00,17.00,Other,High School,2.82,3.32,2.61,3.30,1.30,7.97,9.84,30.00,177.00,1.00,1.00,Poor,10.00,43.57,62.86,37.43,18.58,7.21
297.00,16.00,Female,Postgraduate,5.14,1.69,0.69,1.49,0.23,8.33,5.28,80.00,314.00,0.00,1.00,Average,2.00,30.55,37.25,30.13,20.14,2.41
298.00,16.00,Female,Postgraduate,4.86,1.88,0.44,3.14,1.39,6.09,3.33,94.00,219.00,0.00,1.00,Good,9.00,39.25,51.59,52.47,25.90,4.97
299.00,18.00,Male,Postgraduate,4.48,3.18,2.24,3.08,0.00,7.13,1.00,47.00,82.00,0.00,0.00,Good,10.00,44.77,20.85,63.67,38.27,5.32
300.00,22.00,Male,High School,2.68,2.66,2.79,3.59,3.30,7.34,7.81,138.00,199.00,0.00,1.00,Average,1.00,13.09,36.98,5.85,7.58,9.68
301.00,21.00,Male,High School,3.78,2.76,2.03,1.89,1.09,7.64,8.57,141.00,275.00,0.00,1.00,Average,1.00,22.81,44.06,12.77,2.15,5.01
302.00,25.00,Other,Undergraduate,1.92,0.92,1.46,3.92,0.00,5.17,7.79,40.00,407.00,1.00,0.00,Average,10.00,24.47,59.61,22.85,14.00,5.38
303.00,17.00,Other,Undergraduate,5.79,0.57,3.45,2.51,2.38,9.45,6.00,51.00,106.00,0.00,0.00,Average,3.00,28.20,24.22,47.45,30.19,8.34
304.00,21.00,Female,Postgraduate,1.61,0.90,2.62,1.52,0.00,6.00,5.92,60.00,177.00,1.00,0.00,Good,3.00,18.82,53.66,16.05,1.00,4.14
305.00,19.00,Other,High School,4.39,2.08,1.10,2.14,0.00,8.92,10.43,134.00,234.00,1.00,1.00,Good,8.00,33.25,43.78,40.83,14.83,3.24
306.00,22.00,Female,High School,6.84,1.72,1.57,2.44,0.52,7.77,6.94,96.00,203.00,0.00,1.00,Good,2.00,30.62,54.02,37.62,22.29,4.53
307.00,20.00,Other,Postgraduate,2.93,4.10,2.31,1.65,2.43,7.54,9.68,134.00,333.00,1.00,1.00,Poor,6.00,32.08,59.52,19.49,10.92,6.39
308.00,23.00,Female,Postgraduate,3.42,1.93,1.27,0.00,0.74,5.20,6.39,20.00,79.00,0.00,0.00,Average,1.00,24.53,44.32,15.23,1.00,2.01
309.00,17.00,Female,High School,5.05,1.95,3.16,3.47,1.86,8.39,8.40,85.00,62.00,0.00,0.00,Average,2.00,29.40,22.20,35.19,12.08,8.49
310.00,22.00,Male,Postgraduate,5.22,2.60,3.33,5.01,3.72,8.03,8.10,16.00,219.00,1.00,1.00,Good,7.00,32.28,65.23,44.12,14.44,12.06
311.00,16.00,Other,Undergraduate,8.00,1.73,2.08,3.64,2.77,6.95,5.63,114.00,157.00,0.00,0.00,Average,10.00,41.08,25.43,81.11,39.06,8.49
312.00,19.00,Male,Undergraduate,6.64,3.99,2.45,5.09,1.16,7.83,6.35,33.00,34.00,1.00,1.00,Poor,9.00,37.51,42.06,57.08,37.91,8.70
313.00,17.00,Other,Undergraduate,4.42,1.98,2.20,5.59,2.46,8.88,10.15,84.00,129.00,0.00,1.00,Poor,10.00,31.28,38.63,47.86,11.72,10.25
